"oid","feature","value"
"2144","dopr1","0.020133038999739"
"2144","ubyt6","0.047949903556709"
"2144","ubytkat2","0.065085894174495"
"2144","delka6","0.056263177930317"
"2144","sleva6","0.045217065037035"
"2144","avgprice5000","0.073585919115383"
"2144","avgpricenight2500","0.052432283608792"
"2144","termin01","0.064979039414118"
"1308","hotel","0.05425996102691"
"1308","satelit","0.3419042706336"
"1308","pieseany","0.22844864771871"
"1308","senior","0.30821698933781"
"1308","pobyt","0.069495604798184"
"1308","slovensko","0.077143348279769"
"1308","typ3","0.055071075511204"
"1308","str3","0.051887926521141"
"1308","dopr1","0.021391353937223"
"1308","ubyt6","0.050946772529003"
"1308","ubytkat2","0.069153762560401"
"1308","delka6","0.059779626550962"
"1308","sleva6","0.04804313160185"
"1308","avgprice5000","0.078185039060094"
"1308","avgpricenight2500","0.055709301334342"
"1308","termin01","0.069040229377501"
"2147","hotel","0.057877291762037"
"2147","satelit","0.36469788867584"
"2147","pieseany","0.24367855756662"
"2147","romanticky","0.34091955907993"
"2147","slovensko","0.082286238165086"
"2147","typ3","0.058742480545285"
"2147","str3","0.05534712162255"
"2147","dopr1","0.022817444199704"
"2147","ubyt6","0.054343224030937"
"2147","ubytkat2","0.073764013397761"
"2147","delka3","0.057972871228827"
"2147","sleva6","0.051246007041973"
"2147","avgprice5000","0.083397374997434"
"2147","avgpricenight2500","0.059423254756631"
"2147","termin01","0.073642911336001"
"1304","hotel","0.051068198613562"
"1304","orchidea","0.30081137565876"
"1304","velky","0.20853985107559"
"1304","meder","0.2178121419111"
"1304","rekreaeni","0.2136581673691"
"1304","pobyt","0.06540762804535"
"1304","slovensko","0.072605504263312"
"1304","typ3","0.051831600481133"
"1304","str2","0.073957828864764"
"1304","dopr1","0.020133038999739"
"1304","ubyt6","0.047949903556709"
"1304","ubytkat2","0.065085894174495"
"1304","delka3","0.0511525334372"
"1304","sleva6","0.045217065037035"
"1304","avgprice1200","0.13046361458395"
"1304","avgpricenight1200","0.064872378406814"
"1304","termin01","0.064979039414118"
"3102","hotel","0.051068198613562"
"3102","orchidea","0.30081137565876"
"3102","velky","0.20853985107559"
"3102","meder","0.2178121419111"
"3102","pobyt","0.06540762804535"
"3102","vanoce","0.20161143721345"
"3102","slovensko","0.072605504263312"
"3102","typ3","0.051831600481133"
"3102","str3","0.048835695549309"
"3102","dopr1","0.020133038999739"
"3102","ubyt6","0.047949903556709"
"3102","ubytkat2","0.065085894174495"
"3102","delka6","0.056263177930317"
"3102","sleva1","0.042532635936646"
"3102","avgprice10000","0.060956231899598"
"3102","avgpricenight2500","0.052432283608792"
"3102","termin12","0.077283522622315"
"2763","hotel","0.048231076468364"
"2763","belveder","0.31247883388694"
"2763","frantiskovy","0.22124395970599"
"2763","lazne","0.10417305189081"
"2763","vital","0.25144481784982"
"2763","pobyt","0.061773870931719"
"2763","eeska","0.06643268383851"
"2763","republika","0.06643268383851"
"2763","typ3","0.048952067121071"
"2763","str3","0.046122601352125"
"2763","dopr1","0.019014536833087"
"2763","ubyt6","0.045286020025781"
"2763","ubytkat2","0.061470011164801"
"2763","delka6","0.053137445823077"
"2763","sleva6","0.042705005868311"
"2763","avgprice5000","0.034748906248931"
"2763","avgpricenight2500","0.049519378963859"
"2763","termin01","0.061369092780001"
"2766","hotel","0.048231076468364"
"2766","belveder","0.31247883388694"
"2766","frantiskovy","0.22124395970599"
"2766","lazne","0.10417305189081"
"2766","vikendovy","0.25462028528537"
"2766","pobyt","0.061773870931719"
"2766","eeska","0.06643268383851"
"2766","republika","0.06643268383851"
"2766","typ3","0.048952067121071"
"2766","str3","0.046122601352125"
"2766","dopr1","0.019014536833087"
"2766","ubyt6","0.045286020025781"
"2766","ubytkat2","0.061470011164801"
"2766","delka3","0.048310726024022"
"2766","sleva6","0.042705005868311"
"2766","avgprice5000","0.034748906248931"
"2766","avgpricenight2500","0.02475968948193"
"2766","termin10","0.036494996793871"
"2766","avgprice20000","0.041447852271622"
"2766","avgpricenight10000","0.049389550273866"
"2766","termin01","0.03068454639"
"3107","hotel","0.045692598759503"
"3107","belveder","0.29603257947184"
"3107","frantiskovy","0.20959954077409"
"3107","lazne","0.098690259686026"
"3107","pobyt","0.058522614566892"
"3107","silvestr","0.17847509412936"
"3107","tyden","0.23009768639313"
"3107","eeska","0.062936226794378"
"3107","republika","0.062936226794378"
"3107","typ3","0.046375642535751"
"3107","str3","0.043695096017803"
"3107","dopr1","0.018013771736609"
"3107","ubyt6","0.042902545287582"
"3107","ubytkat2","0.058234747419285"
"3107","delka9","0.071681006995977"
"3107","sleva6","0.040457373980505"
"3107","avgprice20000","0.078532772725179"
"3107","avgpricenight2500","0.046913095860498"
"3107","termin12","0.069148414977861"
"1439","hotel","0.05425996102691"
"1439","maj","0.30321432010821"
"1439","pieseany","0.22844864771871"
"1439","rekreaeni","0.22701180282967"
"1439","pobyt","0.069495604798184"
"1439","slovensko","0.077143348279769"
"1439","typ3","0.055071075511204"
"1439","str3","0.051887926521141"
"1439","dopr1","0.021391353937223"
"1439","ubyt7","0.052407320091993"
"1439","ubytkat0","0.059195510149822"
"1439","delka3","0.054349566777025"
"1439","sleva6","0.04804313160185"
"1439","avgprice2500","0.042330904508413"
"1439","avgpricenight1200","0.02297563401908"
"1439","termin01","0.046026819585001"
"2445","penzion","0.19740796874391"
"2445","zlata","0.30081137565876"
"2445","rybka","0.39548419403723"
"2445","podhajska","0.25181672136846"
"2445","rekreaeni","0.2136581673691"
"2445","pobyt","0.06540762804535"
"2445","slovensko","0.072605504263312"
"2445","typ3","0.051831600481133"
"2445","str1","0.087301958337936"
"2445","dopr1","0.020133038999739"
"2445","ubyt0","0.1161153393336"
"2445","ubytkat3","0.092010352906968"
"2445","delka3","0.0511525334372"
"2445","sleva6","0.045217065037035"
"2445","avgprice500","0.15271158315223"
"2445","avgpricenight300","0.19740796874391"
"2445","termin01","0.043319359609412"
"2158","hotel","0.048231076468364"
"2158","vltava","0.31247883388694"
"2158","marianske","0.2402964458797"
"2158","lazne","0.10417305189081"
"2158","relaxaeni","0.20306546463885"
"2158","dovolena","0.22891897851048"
"2158","eeska","0.06643268383851"
"2158","republika","0.06643268383851"
"2158","typ3","0.048952067121071"
"2158","str3","0.046122601352125"
"2158","dopr1","0.019014536833087"
"2158","ubyt0","0.1096644871484"
"2158","ubytkat4","0.15787041670497"
"2158","delka9","0.07566328516242"
"2158","sleva6","0.042705005868311"
"2158","avgprice20000","0.082895704543244"
"2158","avgpricenight2500","0.043329456593377"
"2158","termin04","0.016066625210111"
"2458","hotel","0.051068198613562"
"2458","vltava","0.33085994176264"
"2458","marianske","0.25443153093145"
"2458","lazne","0.11030087847262"
"2458","minikera","0.39548419403723"
"2458","eeska","0.070340488770188"
"2458","republika","0.070340488770188"
"2458","typ3","0.051831600481133"
"2458","str3","0.048835695549309"
"2458","dopr1","0.020133038999739"
"2458","ubyt0","0.1161153393336"
"2458","ubytkat4","0.16715691180527"
"2458","delka6","0.056263177930317"
"2458","sleva6","0.045217065037035"
"2458","avgprice10000","0.060956231899598"
"2458","avgpricenight2500","0.045878248157693"
"2458","termin04","0.017011720810706"
"2459","hotel","0.051068198613562"
"2459","vltava","0.33085994176264"
"2459","marianske","0.25443153093145"
"2459","lazne","0.11030087847262"
"2459","minirelax","0.37163330532499"
"2459","eeska","0.070340488770188"
"2459","republika","0.070340488770188"
"2459","typ3","0.051831600481133"
"2459","str3","0.048835695549309"
"2459","dopr1","0.020133038999739"
"2459","ubyt0","0.1161153393336"
"2459","ubytkat4","0.16715691180527"
"2459","delka3","0.0511525334372"
"2459","sleva6","0.045217065037035"
"2459","avgprice5000","0.073585919115383"
"2459","avgpricenight2500","0.052432283608792"
"2459","termin04","0.013609376648565"
"2461","hotel","0.048231076468364"
"2461","vltava","0.31247883388694"
"2461","marianske","0.2402964458797"
"2461","lazne","0.10417305189081"
"2461","hotelovy","0.2402964458797"
"2461","pobyt","0.061773870931719"
"2461","eeska","0.06643268383851"
"2461","republika","0.06643268383851"
"2461","typ3","0.048952067121071"
"2461","str2","0.0698490605945"
"2461","dopr1","0.019014536833087"
"2461","ubyt0","0.1096644871484"
"2461","ubytkat4","0.15787041670497"
"2461","delka3","0.040258938353352"
"2461","sleva6","0.042705005868311"
"2461","avgprice2500","0.094068676685363"
"2461","avgpricenight2500","0.033012919309239"
"2461","termin04","0.021422166946815"
"1676","lazeesky","0.18514032062443"
"1676","dem","0.19599354588632"
"1676","velka","0.16446220470739"
"1676","fatra","0.19753212881966"
"1676","tureianske","0.21859280207348"
"1676","teplice","0.14006289811758"
"1676","silvestrovsky","0.15171759222595"
"1676","pobyt","0.055596483838547"
"1676","active","0.33616156493165"
"1676","slovensko","0.061714678623815"
"1676","typ3","0.044056860408963"
"1676","str3","0.041510341216913"
"1676","dopr1","0.017113083149778"
"1676","ubyt7","0.041925856073594"
"1676","ubytkat0","0.047356408119858"
"1676","delka15","0.1176891723083"
"1676","sleva6","0.03843450528148"
"1676","avgprice20000","0.07460613408892"
"1676","avgpricenight1200","0.055141521645792"
"1676","termin12","0.065690994228968"
"1677","lazeesky","0.19488454802572"
"1677","dem","0.20630899566981"
"1677","aqua","0.24440998720806"
"1677","tureianske","0.23009768639313"
"1677","teplice","0.14743462959746"
"1677","silvestrovsky","0.1597027286589"
"1677","pobyt","0.058522614566892"
"1677","active","0.35385427887542"
"1677","slovensko","0.064962819604016"
"1677","typ3","0.046375642535751"
"1677","str3","0.043695096017803"
"1677","dopr1","0.018013771736609"
"1677","ubyt7","0.044132480077467"
"1677","ubytkat0","0.049848850652482"
"1677","delka15","0.12388333927189"
"1677","sleva6","0.040457373980505"
"1677","avgprice10000","0.054539786436482"
"1677","avgpricenight1200","0.05804370699557"
"1677","termin12","0.069148414977861"
"2587","hotel","0.049609107224603"
"2587","flora","0.25862895550267"
"2587","treneianske","0.23545952075363"
"2587","teplice","0.16007188356295"
"2587","silvestr","0.19377295934044"
"2587","noci","0.10873998474445"
"2587","slovensko","0.07053106128436"
"2587","typ3","0.050350697610244"
"2587","str3","0.047440389962186"
"2587","dopr1","0.019557809314032"
"2587","ubyt0","0.11279775820978"
"2587","ubytkat3","0.089381485681054"
"2587","delka9","0.077825093309918"
"2587","sleva6","0.04392514889312"
"2587","avgprice20000","0.08526415324448"
"2587","avgpricenight2500","0.050934218362827"
"2587","termin12","0.075075421975963"
"2761","garni","0.30081137565876"
"2761","hotel","0.051068198613562"
"2761","teeboe","0.25443153093145"
"2761","pro","0.2136581673691"
"2761","cyklisty","0.43625755759958"
"2761","eeska","0.070340488770188"
"2761","republika","0.070340488770188"
"2761","typ3","0.051831600481133"
"2761","str2","0.073957828864764"
"2761","dopr1","0.020133038999739"
"2761","ubyt6","0.047949903556709"
"2761","ubytkat2","0.065085894174495"
"2761","delka6","0.056263177930317"
"2761","sleva6","0.045217065037035"
"2761","avgprice5000","0.073585919115383"
"2761","avgpricenight1200","0.064872378406814"
"2761","termin01","0.064979039414118"
"1085","lazeesky","0.17632411488041"
"1085","dem","0.18666051989174"
"1085","beethoven","0.30084600907261"
"1085","lazne","0.089291187334976"
"1085","teplice","0.13339323630246"
"1085","eechach","0.30084600907261"
"1085","pobyt","0.052949032227188"
"1085","ludwig","0.35316087996157"
"1085","van","0.35316087996157"
"1085","eeska","0.056942300433009"
"1085","republika","0.056942300433009"
"1085","typ3","0.041958914675203"
"1085","str3","0.039533658301822"
"1085","dopr1","0.01629817442836"
"1085","ubyt7","0.039929386736756"
"1085","ubytkat0","0.045101341066531"
"1085","delka6","0.045546382134066"
"1085","sleva6","0.036604290744267"
"1085","avgprice10000","0.049345521061579"
"1085","avgpricenight2500","0.042445181969022"
"1085","termin01","0.052602079525715"
"1291","lazeesky","0.18514032062443"
"1291","dem","0.19599354588632"
"1291","beethoven","0.31588830952624"
"1291","lazne","0.093755746701725"
"1291","teplice","0.14006289811758"
"1291","eechach","0.31588830952624"
"1291","rychlokurz","0.37081892395965"
"1291","energie","0.37081892395965"
"1291","eeska","0.059789415454659"
"1291","republika","0.059789415454659"
"1291","typ3","0.044056860408963"
"1291","str3","0.041510341216913"
"1291","dopr1","0.017113083149778"
"1291","ubyt7","0.041925856073594"
"1291","ubytkat0","0.047356408119858"
"1291","delka3","0.04347965342162"
"1291","sleva6","0.03843450528148"
"1291","avgprice5000","0.062548031248075"
"1291","avgpricenight2500","0.044567441067473"
"1291","termin01","0.055232183502001"
"974","hotel","0.048231076468364"
"974","zlata","0.2840996325666"
"974","hvezda","0.31247883388694"
"974","teeboe","0.2402964458797"
"974","wellness","0.1493883700267"
"974","pohoda","0.23319459190693"
"974","eeska","0.06643268383851"
"974","republika","0.06643268383851"
"974","typ3","0.048952067121071"
"974","str2","0.0698490605945"
"974","dopr1","0.019014536833087"
"974","ubyt6","0.030190680017187"
"974","ubytkat3","0.057932444422906"
"974","delka9","0.07566328516242"
"974","sleva6","0.042705005868311"
"974","avgprice10000","0.057569774571842"
"974","avgpricenight2500","0.049519378963859"
"974","termin09","0.012524011763938"
"975","hotel","0.045692598759503"
"975","zlata","0.26914702032626"
"975","hvezda","0.29603257947184"
"975","teeboe","0.22764926451761"
"975","zvyhodnena","0.33457346522675"
"975","wellness","0.14152582423582"
"975","pohoda","0.22092119233288"
"975","eeska","0.062936226794378"
"975","republika","0.062936226794378"
"975","typ3","0.046375642535751"
"975","str2","0.066172794247421"
"975","dopr1","0.018013771736609"
"975","ubyt6","0.024515740164332"
"975","ubytkat3","0.047042887200555"
"975","delka6","0.04314920412701"
"975","sleva6","0.040457373980505"
"975","avgprice10000","0.023374194187064"
"975","avgpricenight2500","0.040211225023284"
"975","termin09","0.010169874214326"
"2467","hotel","0.045692598759503"
"2467","zlata","0.26914702032626"
"2467","hvezda","0.29603257947184"
"2467","teeboe","0.22764926451761"
"2467","vikendovy","0.24121921763877"
"2467","relax","0.16748799866293"
"2467","pobyt","0.058522614566892"
"2467","eeska","0.062936226794378"
"2467","republika","0.062936226794378"
"2467","typ3","0.046375642535751"
"2467","str2","0.066172794247421"
"2467","dopr1","0.018013771736609"
"2467","ubyt6","0.028601696858388"
"2467","ubytkat3","0.054883368400647"
"2467","delka9","0.011946834499329"
"2467","sleva6","0.040457373980505"
"2467","avgprice5000","0.065840032892711"
"2467","avgpricenight1200","0.0096739511659284"
"2467","termin12","0.011524735829643"
"608","lazne","0.093755746701725"
"608","podebrady","0.19753212881966"
"608","hotely","0.23541641390454"
"608","zimni","0.23541641390454"
"608","libuse","0.26095769509284"
"608","libensky","0.26684684687565"
